IDOJ1_TipoOrgJurídica;IDAIO_AñoInicio;CONSUI_ConsumoIntermedio;SUELDOS_salariosAño;PRESTAC;TOTPERSO_PersonalTotal;VENTA
5;2003;6688089;3543885;1952328;137;37911628
14;2003;6737969;5963654;2771420;216;68348395
14;2005;1302287;1772898;678486;101;57064791
14;2007;1961089;1108784;457252;43;13724269
11;1982;533967;271738;120457;16;13186316
14;2005;563851;145683;45318;31;8428158
14;1992;612945;354783;239830;23;7201538
5;2001;177942;191385;61157;9;1315967
14;1993;1121545;762898;257695;49;8616121
5;2004;172908;292634;96624;3;5931614
14;2003;415262;1090804;266008;42;8389626
5;2004;750346;207132;90917;14;12909289
2;1983;863349;318099;146676;21;15568380
14;2007;171505;194583;79504;9;2287182
14;2009;385403;0;0;7;1723165
14;2010;5390724;1735103;641465;75;30580587
14;2009;88287;63202;28401;6;1231102
2;2006;805922;935725;401663;46;19481703
4;1997;599748;342579;119145;15;8612482
14;1998;1071562;416354;144388;37;14946108
5;1987;656931;542251;106612;63;9284145
14;2012;186767;230292;94670;21;1311429
14;1996;646646;147635;66377;20;4875619
14;1989;761955;152631;55229;14;4430483
14;1978;516884;847188;351872;36;13850985
14;2003;224998;197885;69433;13;2701636
14;1999;2147184;948213;352108;37;20988744
14;1994;655953;271001;95994;24;3070147
14;2000;895228;476353;115927;18;3123423
14;1995;1415200;439177;180183;18;17338855
14;1998;306410;372760;173762;20;5017967
14;2010;78683;218929;47757;19;8146339
14;2011;4899341;1041542;442045;64;73933295
4;1995;227271;509349;211619;21;10991418
4;1997;444542;601425;143732;30;14679750
14;2005;436233;227621;107912;14;9751315
14;2010;380203;295557;107957;20;2352308
14;1992;34280;180463;89028;13;1651048
4;2009;268862;111120;47918;19;5318328
5;2003;293614;318094;103192;14;9727119
14;1999;1071947;731650;352596;14;25158249
11;1988;533967;271738;120457;16;13186316
5;1999;1158509;565501;291298;35;5266244
14;2006;1443533;1995571;986293;27;43381556
5;1982;276613;181523;84818;14;8906109
14;2010;130939;246497;102704;11;1851398
14;2003;319643;220159;84092;18;25237612
14;2009;4519887;1078757;491527;68;97501024
14;2010;652863;196960;75540;22;6971252
14;2006;391711;423790;181603;10;4080000
4;1998;355803;383392;162024;27;2726301
14;2004;412717;411341;171421;29;7758543
5;2007;1426749;314026;146839;23;19269457
14;2010;2546124;1094440;508698;78;26829389
14;1991;198796;195801;76490;19;1478600
14;2005;1473852;819365;374739;56;21813108
14;2011;4613532;980526;338955;93;12096472
14;2010;1416916;353521;105621;36;6753930
14;2012;450747;696297;262498;30;3873593
14;1998;1144349;691457;319408;61;6319271
14;1995;566620;354341;201784;9;2253564
14;2008;837787;451108;109045;54;7747050
14;2015;2245210;1229750;485952;58;26118537
14;2014;11615;54108;37421;45;325101
14;2012;2742495;8820638;4839656;183;53099862
14;2017;1161693;467605;167785;24;9520033
3;2015;565401;332561;86654;24;36349164
14;2016;219545;2639;954;1;11994
14;2018;502367;521810;206578;27;11248030
14;2000;339439;576556;260404;9;13498831
5;2002;1006287;1337385;460669;101;15958861
14;2006;538523;684454;237395;12;49491036
14;2016;182413;60500;30603;4;18252706
14;2013;1154438;951500;378554;53;9004300
14;2012;504063;629636;322113;19;14725598
14;1964;6030546;10234873;3981246;407;202633503
5;1946;2760314;2399305;928589;90;72939209
14;1989;5562608;6049741;3243198;207;102157090
5;1988;2668747;1086219;403420;83;51544582
14;1967;16285638;19098883;6761474;614;448451936
4;1974;1974118;22258;8680;6;3273799
5;1978;2536474;1337309;525721;90;23469161
4;1983;402763;903735;400325;24;9469141
5;1992;716899;723127;310870;39;5287496
4;1984;137541;190754;91056;15;3512053
4;1983;2208857;4141863;1216608;44;20928713
14;1982;1212411;1316119;655091;95;11803843
14;1989;38889;29611;11709;2;1518332
5;1968;851516;1544559;818210;53;19146391
14;1980;3974898;3347660;1430502;119;50116739
14;1994;374729;1138288;482129;28;18690171
14;1977;504431;310991;140809;16;5621728
14;2000;45079;33327;14130;4;424988
14;1955;29778155;20279460;7551537;749;339656887
5;1982;1304808;1388451;723581;67;14214783
4;1973;205564;247122;101464;21;2185545
4;1998;59607;194295;69768;14;634277
4;1983;791252;1576315;642555;42;11151383
4;1983;77566;108620;51090;8;528724
4;1987;2658004;1491959;901082;65;75725891
4;1986;357700;929131;407611;27;7429249
14;1984;236679;214827;83344;12;2252099
14;1992;323945;155602;78807;12;6584291
4;1987;370504;128048;50018;10;4812317
14;1989;298704;303484;97377;12;7499752
14;1974;539868;218907;110777;13;10111877
2;1990;575727;343632;186306;24;16307119
14;1991;376724;214105;96429;12;8607906
14;1977;3862570;3887244;1803229;125;62915345
14;1971;1041001;563776;227570;35;3903924
14;1967;4676994;1801634;769416;93;32611663
5;2001;180025;170755;69027;13;3534992
14;1957;680217;341302;125557;18;2679380
5;1972;39785703;15289438;7597191;749;237982759
4;1994;487533;249726;111291;24;11017829
5;1980;3774106;2073099;965381;71;70160863
14;1989;4947936;5571501;2038226;76;55524788
5;1957;327549;1043479;385067;55;16563115
14;1990;1586221;1161014;479296;53;14749532
5;1992;578626;371305;158369;25;8890179
5;1982;8521043;10257041;3996289;364;154966900
14;1993;178536001;26637649;12013809;823;2655867078
14;1989;3959966;780947;337126;56;57367371
14;1981;12558984;4946129;1875278;240;41156101
4;1982;468329;414380;178708;21;7953455
14;1985;7038522;5375515;2234554;293;167382978
14;1984;236130;470789;179023;11;6759220
14;1980;15997112;6489847;2832920;304;105293687
14;1972;55540435;23903033;8630243;1507;321544028
14;1998;894039;1610201;733380;85;10734132
14;1992;766239;1408819;622808;58;15429149
14;1972;400019;157385;73156;11;2037636
14;1971;99311;20021;7308;2;92517
14;1973;1383208;1341066;645032;47;14271954
14;1972;4647756;4287948;1597678;167;50228892
14;1962;122400;543547;275783;12;4563212
5;1978;4034338;2405672;1112218;104;97433433
14;1974;405197;362734;180785;20;13337814
4;1996;453561;788735;331218;40;9656837
14;1995;436353;626077;221313;31;11184141
5;1992;2523618;436688;171547;66;25403782
4;1999;700289;906013;414530;12;5092475
5;1944;3843868;2227862;884974;125;27569910
14;1989;175226;232534;76897;7;1697091
14;1978;308394;195921;84089;17;3466835
14;1992;1077109;132572;61511;25;20675470
5;1955;929833;1540648;667864;22;13174940
14;1997;1080783;1540367;878751;25;28239094
14;1981;3709203;4540289;2298445;108;51628070
14;1968;294231;570437;309686;22;10198544
14;1979;9973742;6771156;2722347;238;110449187
14;1982;16325702;12809841;5604605;284;408576338
14;1959;1313854;1825049;874489;83;33055264
4;1997;327739;0;0;2;821004
14;1984;2693666;1853831;796631;82;36021530
14;1999;5650838;4599546;2076853;239;124923861
14;1982;2163443;885722;298188;50;6827357
4;1980;1143685;1154020;413026;29;34674735
4;1994;1315230;961075;516879;39;7964074
14;2010;877709;694672;359003;31;24528085
14;1963;2150648;1269851;534683;88;40578265
14;1961;1541809;1622259;460239;43;18759182
5;1977;609387;517427;313390;46;4534403
4;1983;507840;724809;334964;44;13109366
5;1968;3498997;3107075;2014310;40;46723669
14;1990;281664;808779;386834;18;7695882
14;1981;4684711;6248307;3436311;130;72284202
5;1955;681155;740521;404286;26;8510054
14;1955;447778;716395;271834;12;6993924
14;2015;1445785;1239077;440279;33;21129541
14;1971;3394936;3260743;1605179;135;68540090
14;1961;59585678;18889045;7667152;850;299451770
14;1984;3377129;5980032;2516310;144;37789965
14;1974;419678;339890;151301;25;1313649
4;1986;852578;1278231;563218;61;10001437
14;1952;8728683;12729730;8191812;371;96671199
5;1987;636514;541447;236326;32;7358158
5;1980;2968393;4534373;2067372;215;56111818
14;1970;906741;2052238;820192;42;25445243
14;1985;496843;1192710;386179;30;6775052
4;1952;1802699;13013563;4767390;236;97389752
4;1987;21315383;13343483;6690209;173;151232938
5;1985;1093866;1152715;469084;39;10842682
4;1983;17940751;16314472;7940250;1283;174288177
14;1998;25724448;9410965;3623151;401;259519756
5;1963;2914029;5773335;3278999;127;40491803
14;1982;6068904;3487507;1236897;215;54248966
4;1989;331253;504745;299935;19;9798380
5;1979;2065631;2598407;974450;120;52981883
5;1971;3436176;7966910;2807374;133;80202150
14;1991;1994957;693931;323677;48;6015015
14;1981;405101;558688;385679;14;5339911
14;1930;220553;334446;191532;3;1946539
14;1993;1708589;1332323;592848;78;28417406
14;1957;1952660;4839443;2265652;92;39787226
14;1988;951917;905341;453683;49;6144747
14;1995;218808;263730;96471;17;9214023
14;1986;16739727;14933982;7186316;439;325985625
14;1981;479654;776518;287579;24;19190476
14;1984;900344;2580229;1064530;37;13215249
14;1958;776635;1389769;603833;53;10059016
14;1989;47467;189448;95276;16;1053218
5;1976;31938686;8769645;3509161;219;187750813
5;1987;1426467;2171652;1137901;105;31463462
14;1985;2276316;2127141;919215;61;31494832
14;1974;31055271;11267651;4999002;600;193439014
4;1989;574073;247745;102742;14;7920321
14;1944;198665;717417;317964;23;5412235
4;1996;690909;573264;211280;16;1970237
14;1982;819776;505693;207139;14;6074335
14;1971;1521516;387226;175892;22;14356363
4;1980;149402;275930;124100;27;2974135
14;1981;1422472;2565368;925868;74;17226146
14;1992;69153;133536;53863;5;465414
5;1984;12524690;7357551;3020235;442;64678626
14;1982;407270;473787;198893;35;3115607
14;1973;49348748;16956412;7053066;957;260533797
14;1981;4017209;3278522;1186364;110;15509186
14;1978;55540435;23903033;8630243;1510;321544028
14;1978;681986;1310242;614984;47;17766791
5;1988;5529681;1047444;526651;40;53947559
14;1945;598183;394879;229000;14;5034227
4;1977;154815;496437;236913;24;2492815
14;1978;1272070;1765994;762344;99;14755971
4;1999;2697553;4462506;2036722;250;153702510
14;1985;975893;475216;245614;31;17243753
14;1985;275286;370336;152845;21;2993161
5;1997;266913265;109780099;49602849;5679;3003856653
4;1988;250110;236197;91763;14;2363927
5;1991;827924;1607878;732029;30;11140855
4;1983;439305;566358;218091;31;8602381
14;1999;248021;140140;54131;5;6659984
14;1991;395691;265705;116634;33;7399673
5;1961;598395;711194;285890;25;3444837
14;1982;2206886;1209582;458153;71;28256552
5;1992;3278306;2074132;891370;57;83362096
4;1985;96731;158987;114209;11;3988156
14;1975;1088415;456869;221247;8;21090743
14;1984;672812;1575140;624342;89;9829095
5;1988;2994935;7232043;2692231;156;54244186
14;1994;2263135;3807596;1487371;246;51678861
14;1961;7437887;4763183;1683403;185;69299904
5;1958;318497;874977;361411;50;2729750
14;1988;1284359;1947019;935970;80;43403147
5;1971;1189542;467571;184481;18;15765911
5;1963;1656404;1958572;722924;83;12009139
5;1979;377739;310236;158662;16;3806107
14;1994;2271523;2047033;720382;98;29902017
5;1975;2465151;6783544;2732373;130;80065582
14;1990;95132;351901;126339;13;3353840
4;1982;290936;426977;155725;27;7384618
4;1989;303626;756300;414369;39;6749774
5;1953;4462108;7229595;2828569;234;123695852
14;1983;1687970;925569;421728;37;11791930
5;1986;745410;276897;111442;12;4765552
14;1982;673007;450615;162799;32;4393885
5;1991;340935;850994;356330;22;4941600
4;1992;1478571;2490477;841299;149;42556906
14;1986;1553756;1248147;676326;49;6454270
14;1985;66633;136402;62800;9;4028114
4;1981;2345538;3094447;1535190;108;36680264
4;1989;348987;395138;166783;15;874085
14;1980;210306;239273;117890;13;1884271
14;1960;1370442;1210114;348470;6;22558660
14;1974;1174656;901735;473199;70;30633302
14;1977;279242;222507;84384;15;4524295
14;1961;833827;448948;215721;44;5931779
14;1994;274191;353325;176455;22;4870415
14;1978;322118;339472;127236;14;5522401
5;1982;949274;1670680;683677;45;14649817
14;1985;1428622;1468290;586448;42;6679949
5;1958;104236454;20171242;7935218;410;1585785218
14;1972;215431;155526;55318;9;1217095
5;1971;7370409;5737272;3179238;444;45565137
14;1989;395966;541364;230113;23;4542464
14;2015;9498161;3927825;1876883;172;29666343
4;1969;3938097;3934105;1942744;122;39880344
5;1993;651819;648334;156749;42;7182114
14;1979;636025;721215;279700;30;15206469
14;1978;440579;207741;69115;17;6349287
4;1999;1969007;1102331;403799;68;38111387
14;1990;396488;369027;154289;15;12468915
4;1965;274192;326352;155473;29;3165428
14;1969;1016011;1234875;671931;84;35625224
4;1993;181215;196584;88793;17;1833583
14;1981;3021961;3120518;1383670;109;82993180
5;1972;404303;446783;214572;11;2105650
5;1989;605489;886310;443289;24;10568544
5;1994;377533;538295;285248;22;4206408
5;1992;570077;818946;474760;69;3219410
14;1992;1652605;929248;397619;37;17824530
7;1993;955806;876385;554631;12;10268730
14;1989;1327726;408654;163565;35;18276683
14;1992;871297;705429;302661;39;4569914
5;1977;749625;379358;185506;17;4637097
14;1991;1021525;792267;395476;25;9892479
14;1979;245281;460151;154032;25;2164051
14;1978;543432;375679;143679;11;16072870
14;1991;1208000;1333962;626966;59;55265860
5;1998;5730273;4165200;1839120;246;32501340
5;1990;207189273;40279812;18346055;7271;2211430975
14;1994;130713;113719;43078;6;3639069
14;1996;323407;352138;163094;16;6892518
14;1995;381691;582968;280232;42;24900632
14;1994;54541790;26952386;9889149;1302;957544623
12;1976;1135355;538142;219898;26;34251647
5;1989;6784546;12637351;5176249;353;163261947
5;1977;1062697;800698;292483;21;11672485
14;1973;555953;224436;80954;19;5141091
14;1972;386685;164219;68167;13;2559017
14;1997;85783;226795;131623;15;994597
5;1995;76747057;68761925;30570756;593;919185077
14;1969;135936;242836;104514;14;3229432
5;1997;152485279;68055207;32017700;3183;1431384437
14;1985;2662586;828613;315392;41;8978413
14;1960;15997112;6489847;2832920;307;105293687
14;1978;354799;451965;299020;9;2259728
14;1993;22001822;7151436;2122463;45;548716049
5;1998;531252305;214452177;109460889;16381;5354489948
5;1992;4356033;4352414;1834114;162;88981770
14;1966;1084374;273580;95695;40;4941737
4;1993;222374;303514;122727;26;7278832
5;1977;172280;141050;55211;11;2038188
14;1982;139112;477973;161326;12;5191296
14;1995;6323888;2740067;1534737;158;92581430
4;1988;444976;507255;206640;18;5412305
14;1989;242127;232375;101953;24;2098708
5;1991;193862;282116;114340;14;3212756
14;1981;571345;470665;193187;28;1574642
5;1986;2075339;740269;391193;62;19608396
5;1991;3635485;3178105;1107582;47;30410807
14;1983;1859315;2525392;992874;78;20633691
5;1992;1055821;891218;383084;52;7039216
5;1981;1328624;1949451;767138;64;28275570
5;1983;1163214;1459101;582891;72;10498835
14;1992;4676994;1801634;769416;93;32611663
5;1994;322956;142862;68157;10;9280043
14;1991;3182562;1743311;678101;88;73468659
14;1990;330563;337076;98342;15;6157113
5;1947;8428780;3749269;1508547;90;41622618
14;1996;1833717;1830048;630150;23;33063993
14;1992;1374301;1623066;749379;77;8878366
4;1988;2798994;2552152;1063157;65;28694438
4;1996;166723;312648;150652;17;5635763
5;1998;1066841;278994;64011;8;2108419
14;1980;375959;167143;79045;8;15862688
5;1989;3259162;6366896;3218321;124;65655242
14;1992;306493;651475;166510;21;5520106
14;1999;335129;558564;207485;37;16185305
5;1985;22310372;5400533;1707346;71;895331070
4;1993;910561;320219;162087;11;1874491
14;1984;686451;960786;376796;35;4255018
14;1981;1160761;1065518;451058;48;21250976
14;1995;2433655;1939709;1064677;48;24769708
14;1989;1072715;443744;197610;17;4867367
14;1988;538846;549084;373978;24;9300588
14;1991;138483046;103092181;49233715;4467;2626061077
4;1992;1463673;1741480;695021;75;43421234
5;1986;9001720;5555836;2070922;210;70163634
14;1973;64120932;55433461;22442845;452;773729100
5;1989;3386681;8117668;3121110;167;51414131
14;1999;15997112;6489847;2832920;305;105293687
14;1998;6748482;5565161;2426572;228;164755658
5;1994;18383997;2629425;1032966;109;83042174
14;1994;101094787;22106117;10742334;561;468395801
14;1997;885154;2485709;1067323;32;13419987
4;1986;376385;317601;197391;13;5750896
14;1985;2844110;1596525;1229366;74;17648764
14;1996;2225410;1504065;529922;21;6440688
14;1995;2307878;1493150;658957;61;37802628
5;1971;12027338;7889314;4276003;84;74609448
14;1996;2878341;1456627;531286;46;59530876
5;1998;29579264;4180654;1496262;90;83798303
14;1983;129773;363855;130806;13;3452500
4;1957;720008;1934008;1068760;30;17605640
14;1994;122116;186951;77927;11;7884741
5;1970;59417054;6246127;2290145;47;179101382
14;1987;1352539;1186923;828273;32;11723829
14;1991;1409260;826931;413736;18;28792318
14;1999;362131;894207;437862;15;12792569
5;1983;1434193;6050314;2753684;89;58506937
2;1993;12970875;3961930;1956017;168;193726765
4;1994;12131919;5350764;2356126;229;151639312
14;1997;249719;190020;75903;12;6328706
5;1993;4351994;599646;251020;42;12611557
14;1995;555022;273700;95726;17;3699088
5;1993;5042608;3211278;1444283;66;34366487
5;1996;104236454;20171242;7935218;411;1585785218
14;1972;2866672;1940054;1026104;70;12656268
5;1989;3355731;2402520;1265256;112;95719611
14;1996;103585;496535;158757;22;7906027
5;1986;344197;629433;258175;40;65710340
14;1990;252675;403963;198488;9;1883656
5;1996;8375540;12446639;4649799;168;95680415
14;1995;25724448;9410965;3623151;397;259519756
5;1997;23393833;8255675;2598233;99;109436454
14;1999;1491890;629890;150417;16;25663863
4;1998;10732719;1164799;623976;27;69348445
5;1998;1007636;879982;438306;32;13597054
4;1998;195674;193751;81056;17;7005018
14;1998;689634;467579;196145;30;19694971
14;1981;3350609;5082535;1865665;118;21749741
14;1983;482483;1261733;486175;34;11887120
14;1983;2573984;2164143;740000;68;22663789
5;1985;2279326;3803065;1354583;228;15436810
7;1998;1915002;1509627;745770;38;10551895
14;1992;192555;479652;155991;25;14362301
14;1991;507540;719379;315627;21;4643169
4;1996;649249;530414;222046;14;30262187
14;1993;110804;148291;63249;3;829872
14;1997;291752;485350;155422;9;5642011
5;1988;17639967;5971805;2553656;429;73762376
14;1992;287856;561419;260384;17;8570973
5;1986;1482329;1456586;590401;28;20889828
5;1990;3249434;1859488;821773;46;180943617
14;1999;699886;667993;347294;27;6488999
4;1986;23219;22500;8382;1;32545
14;1992;139766;177533;65695;14;11000269
4;1999;619127;1082629;464882;56;29392331
14;1995;1957155;2860236;1031148;67;26722421
14;2000;2817506;1084252;516455;90;15158697
5;1988;270354;173805;74903;10;5074857
14;1989;21059392;19650095;8388362;219;284472975
14;1996;143489;109042;52396;10;2340099
14;1998;1113242;859068;354619;40;29050364
14;1992;400862;651209;326818;16;14802123
5;1989;1308895;1331823;573002;43;31167043
